NI,18,Maluma,27600000.0
NI,19,El Fantasma,952000.0
NI,20,Los Dos Carnales,898000.0
NI,21,Natti Natasha,8150000.0
NI,22,Jay Wheeler,3090000.0
NI,23,Los Temerarios,1500000.0
NI,24,Ricardo Arjona,5260000.0
NI,25,Joan Sebastian,1030000.0
NI,27,Ángela Aguilar,2400000.0
NI,28,Marco Antonio Solis,5060000.0
NI,29,Aventura,4160000.0
NI,30,Shakira,32299999.999999996
NI,31,Los Ángeles Azules,6740000.0
NI,32,Jhay Cortez,3400000.0
NI,33,Don Omar,7420000.0
NI,34,Nicky Jam,22000000.0
NI,35,Los Bukis,271000.0
NI,36,BTS,46100000.0
NI,37,Sebastián Yatra,15100000.0
NI,38,DJ Nelson,914000.0
NI,39,Antonio Aguilar,567000.0
NI,40,Arcangel,9220000.0
PA,2,Myke Towers,7280000.0
PA,3,Anuel AA,19700000.0
PA,4,Farruko,13900000.0
PA,5,Ozuna,32700000.000000004
PA,6,J Balvin,30300000.0
PA,7,Sech,8369999.999999999
PA,8,Rauw Alejandro,7410000.0
PA,9,Daddy Yankee,33100000.0
PA,10,Karol G,21700000.0
PA,11,Camilo,12400000.0
PA,12,Romeo Santos,16800000.0
PA,13,Rochy RD,2730000.0
PA,14,Juhn,1030000.0
PA,15,Jay Wheeler,3090000.0
PA,16,Dalex,5270000.0
PA,17,Rosalía,7830000.0
PA,18,Bryant Myers,6810000.0
PA,19,El Alfa,5990000.0
PA,20,Nenito Vargas y los Plumas Negras,34900.0
PA,21,Boza,499000.0
PA,22,Italian Somali,81300.0
PA,23,Nicky Jam,22000000.0
PA,24,Akim,138000.0
PA,25,Natti Natasha,8150000.0
PA,26,Maluma,27600000.0
PA,27,Jhay Cortez,3400000.0
PA,28,DJ Nelson,914000.0
PA,29,Nicki Nicole,3280000.0
PA,30,Arcangel,9220000.0
PA,32,Dubosky,55100.0
PA,33,Aventura,4160000.0
PA,34,Jorge Gomez,48800.0
PA,35,Marc Anthony,5290000.0
PA,36,Binomio De Oro De América,281000.0
PA,37,Lyanno,722000.0
PA,38,Diomedes Díaz,1000000.0
PA,39,Wisin,6220000.0
PA,40,Ulpiano Vergara,11800.0
PY,2,Myke Towers,7280000.0
PY,3,Rauw Alejandro,7410000.0
PY,4,Anuel AA,19700000.0
PY,5,Ozuna,32700000.000000004
PY,6,Farruko,13900000.0
PY,7,Camilo,12400000.0
PY,8,J Balvin,30300000.0
PY,9,Os Barões Da Pisadinha,4160000.0
PY,10,Daddy Yankee,33100000.0
PY,11,Juhn,1030000.0
PY,12,Karol G,21700000.0
PY,13,Rosalía,7830000.0
PY,14,Maluma,27600000.0
PY,15,Nicky Jam,22000000.0
PY,16,Los Ángeles Azules,6740000.0
PY,17,Sech,8369999.999999999
PY,18,Dj Guuga,2630000.0
PY,19,Bronco,1310000.0
PY,20,Jay Wheeler,3090000.0
PY,21,Binomio De Oro De América,281000.0
PY,22,Lyanno,722000.0
PY,23,Sebastián Yatra,15100000.0
PY,24,Lenny Tavárez,2580000.0
PY,25,Don Omar,7420000.0
PY,26,Dalex,5270000.0
PY,27,Bizarrap,82200.0
PY,28,Wisin,6220000.0
PY,29,Manuel Turizo,7770000.0
PY,30,Romeo Santos,16800000.0
PY,31,Wisin & Yandel,6020000.0
PY,32,Bryant Myers,6810000.0
PY,33,Zé Neto & Cristiano,13600000.0
PY,34,DJ Nelson,914000.0
PY,35,Shakira,32299999.999999996
PY,37,Jhay Cortez,3400000.0
PY,38,Natti Natasha,8150000.0
PY,39,Nio Garcia,746000.0
PY,40,Paulo Londra,16900000.0
PE,2,Myke Towers,7280000.0
PE,3,Rauw Alejandro,7410000.0
PE,4,Anuel AA,19700000.0
PE,5,Ozuna,32700000.000000004
PE,6,Farruko,13900000.0
PE,7,Camilo,12400000.0
PE,8,J Balvin,30300000.0
PE,9,Os Barões Da Pisadinha,4160000.0
PE,10,Daddy Yankee,33100000.0
PE,11,Juhn,1030000.0
PE,12,Karol G,21700000.0
PE,13,Rosalía,7830000.0
PE,14,Maluma,27600000.0
PE,15,Nicky Jam,22000000.0
PE,16,Los Ángeles Azules,6740000.0
PE,17,Sech,8369999.999999999
PE,18,Dj Guuga,2630000.0
PE,19,Bronco,1310000.0
PE,20,Jay Wheeler,3090000.0
PE,21,Binomio De Oro De América,281000.0
PE,22,Lyanno,722000.0
PE,23,Sebastián Yatra,15100000.0
PE,24,Lenny Tavárez,2580000.0
PE,25,Don Omar,7420000.0
PE,26,Dalex,5270000.0
PE,27,Bizarrap,82200.0
PE,28,Wisin,6220000.0
PE,29,Manuel Turizo,7770000.0
PE,30,Romeo Santos,16800000.0
PE,31,Wisin & Yandel,6020000.0
PE,32,Bryant Myers,6810000.0
PE,33,Zé Neto & Cristiano,13600000.0
PE,34,DJ Nelson,914000.0
PE,35,Shakira,32299999.999999996
PE,37,Jhay Cortez,3400000.0
PE,38,Natti Natasha,8150000.0
PE,39,Nio Garcia,746000.0
PE,40,Paulo Londra,16900000.0
UY,1,Myke Towers,7280000.0
UY,2,Rauw Alejandro,7410000.0
UY,4,Farruko,13900000.0
UY,5,Camilo,12400000.0
UY,6,Anuel AA,19700000.0
UY,7,Ozuna,32700000.000000004
UY,8,L-gante,639000.0
UY,9,The La Planta,272000.0
UY,10,J Balvin,30300000.0
UY,11,Daddy Yankee,33100000.0
UY,12,Maria Becerra,1790000.0
UY,13,Sech,8369999.999999999
UY,14,Maluma,27600000.0
UY,15,Nicky Jam,22000000.0
UY,16,El Reja,471000.0
UY,17,Nicki Nicole,3280000.0
UY,18,Juhn,1030000.0
UY,19,DT. Bilardo,1030000.0
UY,20,Bizarrap,82200.0
UY,21,Karol G,21700000.0
UY,22,Rosalía,7830000.0
UY,23,Justin Quiles,3700000.0
UY,24,Cazzu,4200000.0
UY,25,Rochy RD,2730000.0
UY,26,Dj Alan Gomez,1040000.0
UY,27,Jay Wheeler,3090000.0
UY,28,Dalex,5270000.0
UY,29,Lucas Sugo,702000.0
UY,30,Sebastián Yatra,15100000.0
UY,31,Wisin,6220000.0
UY,32,Marc Anthony,5290000.0
UY,33,Lenny Tavárez,2580000.0
UY,34,Bryant Myers,6810000.0
UY,35,Nio Garcia,746000.0
UY,36,Romeo Santos,16800000.0
UY,37,Lyanno,722000.0
UY,38,Natti Natasha,8150000.0
UY,39,Manuel Turizo,7770000.0
UY,40,Jhay Cortez,3400000.0
